node1,node2,weight,time1,time2
412,401,0.036036,974,975
407,412,0.13043,974,975
401,412,0.02649,974,975
412,412,0.75862,974,975
407,411,0.06015,974,975
411,411,0.69091,974,975
401,411,0.30137,974,975
407,407,0.7767,975,976
412,407,0.084034,975,976
407,412,0.03125,975,976
401,412,0.036364,975,976
412,412,0.88889,975,976
407,411,0.18978,975,976
401,411,0.016807,975,976
411,411,0.85135,975,976
401,401,0.75676,975,976
412,401,0.018519,975,976
411,401,0.038835,975,976
407,407,0.68493,976,977
412,407,0.061224,976,977
407,411,0.18605,976,977
411,411,0.88344,976,977
407,412,0.012658,976,977
412,412,0.6776,976,977
411,412,0.041667,976,977
401,412,0.40816,976,977
407,412,0.027586,977,978
411,412,0.0099502,977,978
412,412,0.90435,977,978
407,411,0.33871,977,978
411,411,0.81111,977,978
412,413,0.10938,978,979
411,413,0.018692,978,979
411,411,0.91304,978,979
412,412,0.89831,978,979
411,412,0.018605,978,979
413,413,0.57143,979,980
411,413,0.020408,979,980
413,411,0.041667,979,980
411,411,0.90173,979,980
411,412,0.0093458,979,980
412,412,0.93061,979,980
413,414,0.125,980,981
412,414,0.24324,980,981
411,412,0.051546,980,981
412,412,0.83404,980,981
413,411,0.15534,980,981
411,411,0.83146,980,981
414,414,0.51064,981,982
412,414,0.1194,981,982
414,411,0.088496,981,982
411,411,0.86957,981,982
412,415,0.034783,981,982
411,415,0.080808,981,982
412,412,0.867,981,982
414,411,0.039604,982,983
411,411,0.86228,982,983
414,414,0.67647,982,983
411,414,0.16418,982,983
412,414,0.058394,982,983
411,412,0.010811,982,983
415,412,0.1,982,983
412,412,0.80851,982,983
414,412,0.016667,983,984
412,412,0.83041,983,984
411,411,0.77863,983,984
414,411,0.081633,983,984
411,414,0.076923,983,984
414,414,0.76289,983,984
412,414,0.027027,983,984
411,416,0.24194,983,984
412,416,0.098592,983,984
412,412,0.58416,984,985
411,412,0.033333,984,985
416,412,0.55491,984,985
411,414,0.52761,984,985
414,414,0.66667,984,985
412,417,0.15942,985,986
412,414,0.017391,985,986
414,414,0.90141,985,986
412,412,0.81897,985,986
414,412,0.037209,985,986
417,414,0.17054,986,987
414,414,0.87783,986,987
417,418,0.125,986,987
412,418,0.036364,986,987
414,412,0.018957,986,987
412,412,0.92958,986,987
414,414,0.89474,987,988
418,414,0.017391,987,988
414,412,0.025751,987,988
412,412,0.9417,987,988
414,419,0.052174,988,989
412,412,0.94828,988,989
414,414,0.86695,988,989
419,412,0.058252,989,990
412,412,0.8,989,990
414,412,0.0090498,989,990
412,420,0.16,989,990
412,414,0.017021,989,990
414,414,0.87967,989,990
412,414,0.019704,990,991
420,414,0.12389,990,991
414,414,0.75336,990,991
412,412,0.87368,990,991
414,412,0.0095238,990,991
412,421,0.057692,990,991
420,421,0.14286,990,991
412,422,0.017391,990,991
414,422,0.17778,990,991
414,414,0.80788,991,992
412,414,0.010526,991,992
421,414,0.076923,991,992
414,412,0.054545,991,992
412,412,0.81159,991,992
422,412,0.21212,991,992
414,414,0.88421,992,993
414,412,0.0091324,992,993
412,412,0.88983,992,993
414,414,0.93258,993,994
412,412,0.95763,993,994
412,412,0.94323,994,995
414,414,0.9011,994,995
412,412,0.92641,995,996
412,414,0.0095238,995,996
414,414,0.94792,995,996
414,423,0.13913,996,997
414,414,0.85859,996,997
412,412,0.90984,996,997
414,414,0.85567,997,998
412,414,0.027397,997,998
423,423,0.4186,997,998
414,423,0.19048,997,998
412,424,0.40994,997,998
423,412,0.14545,997,998
412,412,0.70642,997,998
414,414,0.75,998,999
424,414,0.3662,998,999
414,412,0.047393,998,999
423,412,0.33566,998,999
424,412,0.013072,998,999
412,412,0.8,998,999
412,412,0.87783,999,1000
414,414,0.86567,999,1000
412,414,0.028302,999,1000
412,412,0.95098,1000,1001
414,412,0.010256,1000,1001
414,414,0.90909,1000,1001
412,425,0.072727,1001,1002
414,414,0.93478,1001,1002
412,412,0.9064,1001,1002
425,426,0.26667,1002,1003
412,426,0.055556,1002,1003
