node1,node2,weight,time1,time2
6,6,0.9793799999999999,1,2
10,10,0.94737,1,2
10,10,0.8831200000000001,2,3
6,6,0.96257,2,3
6,6,0.9247299999999999,3,4
10,10,0.9230799999999999,3,4
6,6,0.9333299999999999,4,5
10,10,0.80233,4,5
10,10,0.90196,5,6
10,42,0.070796,5,6
6,6,0.94416,5,6
10,6,0.0093897,6,7
42,6,0.19672,6,7
6,6,0.8115899999999999,6,7
6,73,0.06,6,7
10,10,0.88571,6,7
6,10,0.0098039,6,7
6,6,0.84615,7,8
10,6,0.0097561,7,8
10,32,0.036364,7,8
73,10,0.038095,7,8
10,10,0.8708100000000001,7,8
6,13,0.16529000000000002,7,8
73,13,0.14286,7,8
6,10,0.026316000000000003,8,9
10,10,0.84483,8,9
13,10,0.11348,8,9
6,6,0.8932,8,9
32,6,0.054054,8,9
10,10,0.9084200000000001,9,10
6,10,0.015936000000000002,9,10
6,6,0.9483600000000001,9,10
10,10,0.87313,10,11
6,10,0.026087,10,11
10,7,0.26882,10,11
6,7,0.013513999999999998,10,11
6,6,0.89855,10,11
10,10,0.8497899999999999,11,12
6,10,0.028571,11,12
7,6,0.017391,11,12
6,6,0.78161,11,12
10,7,0.21495,11,12
7,7,0.59091,11,12
6,7,0.18848,11,12
10,10,0.8292700000000001,12,13
6,10,0.035503,12,13
6,6,0.84615,12,13
7,6,0.013605,12,13
10,4,0.20968,12,13
7,4,0.038095,12,13
10,7,0.019512,12,13
6,7,0.071006,12,13
7,7,0.8924700000000001,12,13
10,10,0.8850600000000001,13,14
10,7,0.036036,13,14
6,7,0.076503,13,14
4,7,0.17021,13,14
7,7,0.84685,13,14
10,6,0.11688,13,14
6,6,0.69565,13,14
7,6,0.012987,13,14
10,10,0.68376,14,15
10,6,0.2716,14,15
7,6,0.0095238,14,15
6,6,0.76056,14,15
10,7,0.078818,14,15
7,7,0.9004,14,15
10,6,0.14184000000000002,15,16
6,6,0.8602200000000001,15,16
7,6,0.0088106,15,16
10,7,0.011765000000000001,15,16
7,7,0.92969,15,16
10,10,0.73529,15,16
7,10,0.012987,15,16
7,7,0.80769,16,17
10,7,0.26582,16,17
7,59,0.20548000000000002,16,17
6,6,0.91176,16,17
10,6,0.030534,16,17
7,7,0.9379799999999999,17,18
59,7,0.041667,17,18
59,6,0.18320999999999998,17,18
6,6,0.9082600000000001,17,18
7,7,0.9147299999999999,18,19
6,6,0.9502299999999999,18,19
7,7,0.94163,19,20
7,6,0.0086207,19,20
6,6,0.9519200000000001,19,20
7,5,0.14286,20,21
7,7,0.88446,20,21
6,7,0.008849600000000001,20,21
6,6,0.9509799999999999,20,21
5,5,0.52941,21,22
7,5,0.15172,21,22
5,7,0.015747999999999998,21,22
7,7,0.84034,21,22
5,6,0.033613,21,22
6,6,0.96154,21,22
5,5,0.31579,22,23
7,5,0.3787,22,23
7,7,0.7487699999999999,22,23
6,7,0.030769,22,23
5,6,0.15842,22,23
6,6,0.72043,22,23
7,59,0.013244999999999998,22,23
6,59,0.44755,22,23
5,6,0.05042,23,24
