node1,node2,weight,time1,time2
1,1,0.93458,1,2
4,1,0.084746,1,2
1,4,0.035088,1,2
4,4,0.8959999999999999,1,2
1,1,0.9466700000000001,1,2
1,1,0.8270700000000001,2,3
4,1,0.32857,2,3
1,1,0.9027799999999999,2,3
4,4,0.66,2,3
1,4,0.083333,3,4
4,4,0.675,3,4
1,1,0.88571,3,4
1,1,0.92405,3,4
4,1,0.11864000000000001,3,4
1,1,0.88571,4,5
4,22,0.27692,4,5
1,22,0.021505,4,5
1,22,0.019417,4,5
4,4,0.43373,4,5
1,4,0.24793,4,5
4,1,0.16949,4,5
1,1,0.013699000000000001,4,5
1,1,0.8205100000000001,4,5
1,1,0.17822000000000002,5,6
22,1,0.22221999999999997,5,6
22,1,0.29885,5,6
4,1,0.019048,5,6
1,1,0.7,5,6
4,4,0.56566,5,6
1,4,0.40299,5,6
1,1,0.73973,5,6
4,1,0.13675,5,6
1,1,0.61856,6,7
1,1,0.33846,6,7
1,1,0.028169,6,7
1,1,0.62264,6,7
4,1,0.16,6,7
4,4,0.63889,6,7
1,4,0.37037,6,7
1,1,0.63063,6,7
1,1,0.039216,7,8
1,1,0.71795,7,8
1,1,0.81579,7,8
1,1,0.0625,7,8
1,1,0.14876,7,8
1,4,0.041379,7,8
4,4,0.91005,7,8
1,4,0.14493,7,8
1,1,0.8727299999999999,8,9
1,4,0.019231,8,9
4,4,0.77193,8,9
1,1,0.6451600000000001,8,9
1,1,0.027972000000000004,8,9
4,1,0.275,8,9
4,1,0.34711,9,10
1,1,0.58182,9,10
1,1,0.8,9,10
4,4,0.54688,9,10
1,4,0.39316,9,10
1,1,0.8292700000000001,10,11
4,1,0.29231,10,11
1,4,0.043011,10,11
4,4,0.7,10,11
1,1,0.8345299999999999,10,11
1,4,0.089286,11,12
4,4,0.7317100000000001,11,12
1,1,0.93525,11,12
4,1,0.036697,11,12
1,1,0.86765,11,12
4,4,0.65823,12,13
1,4,0.13208,12,13
1,1,0.94891,12,13
4,1,0.21849000000000002,12,13
1,1,0.8493200000000001,12,13
1,1,0.92086,13,14
4,4,0.67532,13,14
1,4,0.13675,13,14
4,1,0.075472,13,14
1,1,0.87671,13,14
4,1,0.43137,14,15
1,1,0.74725,14,15
1,1,0.9379299999999999,14,15
1,1,0.8916700000000001,15,16
1,1,0.87582,15,16
1,12,0.26027,16,17
1,1,0.028037,16,17
1,1,0.89697,16,17
1,1,0.7782399999999999,16,17
1,1,0.010152,17,18
1,1,0.9009,17,18
12,1,0.12844,17,18
1,1,0.8700600000000001,17,18
1,30,0.087912,17,18
1,1,0.9613299999999999,18,19
1,1,0.9302299999999999,18,19
30,1,0.036697,18,19
1,1,0.9166700000000001,19,20
1,1,0.9,19,20
1,1,0.9268299999999999,20,21
1,1,0.94301,20,21
18,18,0.5,21,22
1,18,0.018868,21,22
1,1,0.90476,21,22
1,31,0.019802,21,22
18,1,0.020619,21,22
1,1,0.9222799999999999,21,22
18,1,0.017241,22,23
1,1,0.92727,22,23
31,31,0.35294000000000003,22,23
1,31,0.055046000000000005,22,23
18,1,0.019231,22,23
1,1,0.0096154,22,23
1,1,0.91371,22,23
1,1,0.79377,23,24
31,1,0.16560999999999998,23,24
1,1,0.073469,23,24
1,1,0.063063,23,24
1,1,0.8,23,24
1,1,0.042017,24,25
1,1,0.83744,24,25
1,1,0.5657399999999999,24,25
1,1,0.14815,24,25
1,1,0.55882,24,25
1,1,0.12429000000000001,25,26
1,1,0.74737,25,26
1,1,0.66359,25,26
