node1,node2,weight,time1,time2
19,19,0.9784200000000001,1,2
13,13,0.96262,1,2
19,19,0.9589,2,3
13,13,0.9478700000000001,2,3
19,19,0.93506,3,4
13,13,0.94286,3,4
28,13,0.035713999999999996,4,5
13,13,0.8796299999999999,4,5
19,19,0.91925,4,5
13,76,0.053571,4,5
19,19,0.84916,5,6
76,19,0.11765,5,6
13,13,0.91556,5,6
19,19,0.8617,6,7
19,13,0.011111,6,7
13,13,0.7135699999999999,6,7
19,6,0.053333000000000005,6,7
13,6,0.43787,6,7
19,6,0.035088,7,8
13,6,0.09816,7,8
6,6,0.79699,7,8
19,19,0.86034,7,8
6,19,0.014184,7,8
19,13,0.023256,7,8
13,13,0.87805,7,8
6,6,0.75122,8,9
19,6,0.33803,8,9
13,6,0.058252,8,9
19,13,0.0375,8,9
13,13,0.87582,8,9
19,19,0.57576,8,9
6,6,0.9288700000000001,9,10
6,13,0.0088106,9,10
13,13,0.6092,9,10
19,13,0.54795,9,10
13,40,0.175,9,10
6,6,0.93671,10,11
13,6,0.017778,10,11
40,6,0.06106900000000001,10,11
13,13,0.91346,10,11
6,6,0.92369,11,12
13,6,0.0086207,11,12
6,13,0.0085837,11,12
13,13,0.9537,11,12
13,13,0.8868799999999999,12,13
6,6,0.59783,12,13
6,6,0.60104,12,13
13,6,0.022599,12,13
13,63,0.42953,13,14
6,63,0.019048,13,14
13,13,0.64286,13,14
6,13,0.15385,13,14
6,6,0.53488,13,14
6,6,0.063158,13,14
13,6,0.020513,13,14
6,6,0.14085,13,14
6,6,0.8476799999999999,13,14
63,74,0.22221999999999997,14,15
13,74,0.059405999999999994,14,15
63,6,0.30657,14,15
6,6,0.031495999999999996,14,15
6,6,0.79781,14,15
13,13,0.80435,14,15
6,13,0.23621999999999999,14,15
6,6,0.33333,14,15
6,6,0.043477999999999996,14,15
74,6,0.17240999999999998,15,16
6,6,0.78392,15,16
6,24,0.14815,15,16
6,13,0.019139,15,16
13,13,0.88995,15,16
6,13,0.13559000000000002,15,16
24,13,0.051724,16,17
13,13,0.8940100000000001,16,17
6,6,0.8844200000000001,16,17
6,24,0.12280999999999999,16,17
24,24,0.34783000000000003,16,17
13,58,0.10435,16,17
13,13,0.8909100000000001,17,18
24,13,0.094488,17,18
6,41,0.25861999999999996,17,18
24,41,0.06451599999999999,17,18
6,6,0.82234,17,18
58,6,0.1165,17,18
13,13,0.8959299999999999,18,19
41,13,0.048,18,19
13,6,0.027906999999999998,18,19
6,6,0.94,18,19
41,41,0.52174,18,19
13,69,0.036036,19,20
13,6,0.0093897,19,20
6,6,0.9661799999999999,19,20
41,6,0.018018,19,20
