node1,node2,weight,time1,time2
12,5,0.074766,27,28
5,5,0.86869,27,28
2,2,0.92228,28,29
5,5,0.88889,28,29
2,2,0.91753,29,30
5,5,0.89474,29,30
2,2,0.87568,30,31
2,5,0.021739,30,31
5,5,0.87912,30,31
2,13,0.060606,30,31
2,13,0.13084,31,32
5,13,0.056604,31,32
13,13,0.38095,31,32
2,2,0.81967,31,32
2,5,0.011173,31,32
5,5,0.86517,31,32
5,14,0.18,32,33
13,5,0.28814,32,33
2,5,0.041237,32,33
5,5,0.74737,32,33
2,2,0.84656,32,33
5,2,0.010811,32,33
2,15,0.098039,33,34
14,2,0.17094,33,34
5,2,0.019324,33,34
2,2,0.77228,33,34
5,5,0.91787,33,34
2,5,0.019802,33,34
2,2,0.91429,34,35
15,5,0.10435,34,35
5,5,0.88372,34,35
2,16,0.037736,35,36
2,2,0.8934,35,36
5,2,0.019802,35,36
2,5,0.0097561,35,36
5,5,0.85714,35,36
16,5,0.041237,36,37
5,5,0.88776,36,37
2,2,0.81915,36,37
5,2,0.010204,36,37
5,5,0.92308,37,38
5,2,0.010417,37,38
2,2,0.90625,37,38
5,5,0.86857,38,39
2,5,0.032432,38,39
2,2,0.84615,38,39
5,5,0.8655,39,40
5,2,0.022472,39,40
2,2,0.88,39,40
5,5,0.92121,40,41
2,2,0.8877,40,41
2,17,0.043478,40,41
2,2,0.89,41,42
5,5,0.93976,41,42
17,5,0.023256,41,42
2,2,0.9372,42,43
5,18,0.023256,42,43
5,5,0.93567,42,43
2,2,0.93458,43,44
18,2,0.035714,43,44
5,5,0.91525,43,44
2,19,0.29197,44,45
2,5,0.0099502,44,45
5,5,0.89503,44,45
2,2,0.83744,44,45
5,2,0.010929,44,45
5,20,0.068376,45,46
2,20,0.033613,45,46
5,5,0.84393,45,46
2,2,0.92818,45,46
19,19,0.69333,45,46
5,19,0.086331,45,46
2,19,0.070922,45,46
20,20,0.44444,46,47
5,20,0.33526,46,47
2,20,0.26816,46,47
5,19,0.16149,46,47
2,19,0.20359,46,47
19,19,0.74016,46,47
2,2,0.64122,46,47
5,5,0.57851,46,47
19,5,0.022989,46,47
20,20,0.8877,47,48
5,20,0.044444,47,48
5,5,0.375,47,48
19,19,0.90286,47,48
2,19,0.057554,47,48
5,19,0.14815,47,48
20,2,0.017241,47,48
2,2,0.70588,47,48
5,19,0.034188,48,49
19,19,0.86275,48,49
2,19,0.16541,48,49
20,20,0.90816,48,49
5,20,0.073394,48,49
20,21,0.019802,48,49
2,21,0.066667,48,49
20,20,0.94527,49,50
19,19,0.9434,49,50
21,19,0.018349,49,50
19,22,0.030303,49,50
21,22,0.27586,49,50
20,20,0.88557,50,51
19,19,0.9,50,51
22,19,0.083333,50,51
20,22,0.014925,50,51
19,22,0.029197,50,51
22,22,0.66667,50,51
20,23,0.016667,51,52
19,23,0.2931,51,52
19,19,0.66667,51,52
20,20,0.92063,51,52
20,22,0.023256,51,52
19,22,0.28571,51,52
22,22,0.62857,51,52
20,22,0.051948,52,53
22,22,0.67153,52,53
19,19,0.72414,52,53
22,19,0.34286,52,53
23,20,0.30769,52,53
20,20,0.7957,52,53
19,20,0.10169,53,54
20,20,0.76699,53,54
22,22,0.59829,53,54
19,22,0.016667,53,54
20,22,0.10738,53,54
22,19,0.40816,53,54
19,19,0.64,53,54
20,20,0.86256,54,55
19,20,0.032609,54,55
22,22,0.67974,54,55
19,22,0.50273,54,55
19,19,0.41121,54,55
20,24,0.13846,54,55
20,25,0.038462,55,56
20,20,0.90196,55,56
19,20,0.12598,55,56
22,19,0.10169,55,56
19,19,0.42857,55,56
20,22,0.026316,55,56
22,22,0.80176,55,56
19,22,0.013245,55,56
24,22,0.27211,55,56
20,26,0.038462,56,57
25,22,0.03125,56,57
20,22,0.0087719,56,57
22,22,0.88889,56,57
20,20,0.87204,56,57
19,20,0.25397,56,57
26,22,0.033058,57,58
22,22,0.86531,57,58
20,22,0.026316,57,58
22,27,0.13235,57,58
22,20,0.016949,57,58
20,20,0.92237,57,58
22,22,0.88511,58,59
20,22,0.0088496,58,59
27,20,0.048387,58,59
20,20,0.88393,58,59
22,27,0.14286,58,59
27,27,0.32258,58,59
20,27,0.015267,58,59
22,27,0.25157,59,60
27,27,0.5,59,60
22,28,0.013423,59,60
20,28,0.34014,59,60
22,22,0.82524,59,60
20,22,0.0098039,59,60
20,20,0.83495,59,60
27,20,0.070796,59,60
28,22,0.39456,60,61
22,22,0.7549,60,61
20,22,0.048544,60,61
20,20,0.7651,60,61
27,27,0.66129,60,61
22,27,0.035088,60,61
20,27,0.2659,60,61
22,22,0.89286,61,62
20,22,0.023952,61,62
20,20,0.75,61,62
27,20,0.05,61,62
22,27,0.019139,61,62
20,27,0.039474,61,62
27,27,0.875,61,62
22,29,0.035714,62,63
22,22,0.83178,62,63
20,22,0.06993,62,63
20,20,0.63333,62,63
27,20,0.034483,62,63
22,27,0.0095238,62,63
20,27,0.014388,62,63
27,27,0.92308,62,63
22,22,0.90047,63,64
20,22,0.10938,63,64
29,27,0.018692,63,64
20,27,0.031746,63,64
27,27,0.94634,63,64
22,22,0.91429,64,65
27,22,0.0096154,64,65
27,27,0.91626,64,65
27,30,0.15385,64,65
22,27,0.0099502,65,66
27,27,0.95918,65,66
22,22,0.82857,65,66
27,22,0.019512,65,66
30,22,0.15126,65,66
27,27,0.90355,66,67
22,22,0.90741,66,67
27,22,0.0096154,67,68
22,22,0.88073,67,68
27,27,0.83744,67,68
22,22,0.88889,68,69
27,22,0.0090909,68,69
27,27,0.83092,68,69
27,31,0.14286,69,70
22,27,0.13934,69,70
27,27,0.80519,69,70
22,22,0.76699,69,70
22,32,0.21053,69,70
27,33,0.40994,70,71
27,27,0.63158,70,71
22,27,0.031579,70,71
32,27,0.23932,70,71
31,22,0.14634,70,71
27,22,0.099174,70,71
22,22,0.80392,70,71
32,22,0.030534,70,71
33,27,0.026846,71,72
27,27,0.87963,71,72
22,27,0.10435,71,72
33,22,0.047619,71,72
22,22,0.86957,71,72
33,33,0.73077,71,72
27,27,0.95238,72,73
22,27,0.0096154,72,73
33,27,0.029851,72,73
27,22,0.0090498,72,73
22,22,0.85859,72,73
33,22,0.12903,72,73
27,27,0.95154,73,74
22,27,0.0092166,73,74
22,22,0.90047,73,74
22,22,0.89952,74,75
27,27,0.88372,74,75
22,27,0.019139,74,75
27,34,0.052174,74,75
22,22,0.91,75,76
34,22,0.04,75,76
27,27,0.87685,75,76
22,22,0.90909,76,77
22,27,0.010363,76,77
27,27,0.88776,76,77
22,35,0.061856,77,78
27,27,0.867,77,78
22,22,0.89011,77,78
22,22,0.89005,78,79
35,27,0.10606,78,79
27,27,0.87931,78,79
22,27,0.0092166,78,79
27,36,0.18705,79,80
22,22,0.94527,79,80
27,22,0.017621,79,80
22,27,0.0092593,79,80
27,27,0.84298,79,80
36,27,0.016529,80,81
27,27,0.91071,80,81
22,37,0.20968,80,81
27,37,0.028777,80,81
36,22,0.208,80,81
22,22,0.77934,80,81
27,22,0.017544,80,81
27,37,0.25131,81,82
37,37,0.33962,81,82
22,37,0.28718,81,82
27,22,0.010526,81,82
22,22,0.7732,81,82
27,27,0.77348,81,82
37,27,0.083333,81,82
37,37,0.72115,82,83
22,37,0.0096618,82,83
27,37,0.40404,82,83
37,22,0.012346,82,83
22,22,0.80745,82,83
27,22,0.092105,82,83
27,27,0.42553,82,83
37,37,0.66019,83,84
22,37,0.05,83,84
37,38,0.47727,83,84
27,38,0.22222,83,84
22,22,0.80745,83,84
27,22,0.15534,83,84
37,37,0.875,84,85
38,37,0.076923,84,85
22,37,0.012422,84,85
37,38,0.18898,84,85
38,38,0.61856,84,85
38,22,0.10769,84,85
22,22,0.85714,84,85
37,37,0.87151,85,86
38,37,0.26027,85,86
38,39,0.16327,85,86
38,22,0.016807,85,86
22,22,0.90789,85,86
37,37,0.95385,86,87
22,22,0.86713,86,87
37,37,0.93684,87,88
22,22,0.87143,87,88
37,37,0.8984,88,89
22,22,0.84768,88,89
37,40,0.098039,88,89
37,40,0.040404,89,90
40,40,0.71429,89,90
37,37,0.94118,89,90
22,22,0.87574,89,90
40,22,0.021053,89,90
37,41,0.17143,90,91
37,37,0.84729,90,91
40,22,0.14414,90,91
22,22,0.86458,90,91
41,41,0.34146,91,92
37,41,0.20144,91,92
22,41,0.11852,91,92
22,22,0.87629,91,92
37,37,0.85167,91,92
22,37,0.0097561,91,92
22,37,0.068966,92,93
37,37,0.85981,92,93
41,22,0.39161,92,93
22,22,0.70297,92,93
37,22,0.036036,93,94
22,22,0.86878,93,94
37,37,0.78182,93,94
22,37,0.054795,93,94
22,22,0.89623,94,95
37,22,0.019048,94,95
37,37,0.88571,94,95
22,42,0.035398,95,96
37,42,0.070796,95,96
22,22,0.92308,95,96
22,37,0.010101,95,96
37,37,0.91919,95,96
42,42,0.72,96,97
22,37,0.020942,96,97
37,37,0.94845,96,97
42,22,0.037383,96,97
22,22,0.88889,96,97
42,22,0.24138,97,98
37,22,0.02,97,98
22,22,0.75758,97,98
37,37,0.91837,97,98
22,43,0.25424,97,98
22,37,0.060606,98,99
37,37,0.74009,98,99
43,37,0.22517,98,99
22,22,0.90452,98,99
37,22,0.030769,98,99
37,22,0.21399,99,100
22,22,0.72986,99,100
37,37,0.73684,99,100
22,37,0.093023,99,100
22,44,0.13115,100,101
22,22,0.78641,100,101
37,22,0.047619,100,101
37,45,0.112,100,101
22,37,0.060606,100,101
37,37,0.74043,100,101
44,37,0.11852,101,102
37,37,0.89344,101,102
22,22,0.88421,101,102
45,22,0.057143,101,102
37,37,0.92126,102,103
22,37,0.026667,102,103
37,22,0.0088889,102,103
22,22,0.92857,102,103
37,37,0.95312,103,104
22,37,0.0088106,103,104
22,22,0.95918,103,104
37,22,0.0088496,104,105
22,22,0.9641,104,105
37,37,0.94862,104,105
22,37,0.017937,105,106
37,37,0.952,105,106
22,46,0.06,105,106
22,22,0.92784,105,106
37,37,0.91339,106,107
46,37,0.045802,106,107
22,22,0.84974,106,107
22,47,0.059406,106,107
37,37,0.90476,107,108
47,37,0.0625,107,108
37,48,0.045802,107,108
37,22,0.009009,107,108
22,22,0.87368,107,108
37,37,0.89256,108,109
22,37,0.037736,108,109
37,22,0.051724,108,109
48,22,0.054054,108,109
22,22,0.83168,108,109
37,49,0.13846,109,110
37,50,0.054054,109,110
22,50,0.28986,109,110
37,22,0.0094787,109,110
22,22,0.78607,109,110
37,37,0.86099,109,110
22,37,0.0093897,109,110
49,22,0.16667,110,111
22,22,0.85714,110,111
37,22,0.0099502,110,111
50,50,0.44615,110,111
22,50,0.051813,110,111
37,50,0.49756,110,111
49,37,0.092308,110,111
22,37,0.027397,110,111
37,37,0.55696,110,111
22,37,0.024242,111,112
50,37,0.21302,111,112
37,37,0.68852,111,112
22,51,0.18868,111,112
22,22,0.8172,111,112
37,22,0.12587,111,112
22,50,0.011111,111,112
50,50,0.82609,111,112
37,22,0.014286,112,113
51,22,0.024691,112,113
22,22,0.84472,112,113
51,50,0.097087,112,113
22,50,0.021858,112,113
50,50,0.88136,112,113
37,37,0.7972,112,113
22,37,0.10976,112,113
50,37,0.025316,112,113
22,37,0.17751,113,114
50,37,0.010471,113,114
37,37,0.80233,113,114
22,22,0.74783,113,114
37,22,0.016949,113,114
22,50,0.012048,113,114
50,50,0.92553,113,114
37,37,0.84348,114,115
22,37,0.27273,114,115
50,37,0.035242,114,115
22,50,0.084507,114,115
50,50,0.88083,114,115
37,37,0.89412,115,116
37,50,0.026201,115,116
50,50,0.90256,115,116
37,50,0.0090498,116,117
50,50,0.89231,116,117
37,37,0.89879,116,117
50,37,0.0090498,116,117
50,52,0.16667,117,118
37,53,0.16176,117,118
50,50,0.83938,117,118
37,50,0.018265,117,118
50,37,0.019139,117,118
37,37,0.8766,117,118
52,37,0.14815,118,119
37,37,0.86441,118,119
53,50,0.15,118,119
50,50,0.87685,118,119
37,50,0.034335,119,120
50,50,0.89815,119,120
37,37,0.80519,119,120
50,37,0.037383,119,120
37,54,0.16176,119,120
50,37,0.0092166,120,121
37,37,0.93953,120,121
50,50,0.89202,120,121
54,50,0.051724,120,121
37,54,0.017544,120,121
54,54,0.52632,120,121
37,50,0.018018,121,122
50,50,0.84404,121,122
54,50,0.13223,121,122
37,37,0.88,121,122
50,37,0.0090498,121,122
37,55,0.12903,122,123
50,37,0.018182,122,123
37,37,0.82511,122,123
50,56,0.10084,122,123
50,50,0.87156,122,123
37,50,0.045249,122,123
37,37,0.88679,123,124
56,37,0.09009,123,124
50,37,0.0095238,123,124
55,57,0.13333,123,124
37,57,0.070175,123,124
55,50,0.072072,123,124
50,50,0.91346,123,124
37,57,0.070796,124,125
57,57,0.53333,124,125
37,37,0.94286,124,125
57,50,0.052632,124,125
50,50,0.94286,124,125
50,58,0.15517,125,126
57,50,0.10345,125,126
37,50,0.0093897,125,126
50,50,0.84651,125,126
37,37,0.93151,125,126
58,59,0.066667,126,127
50,59,0.10853,126,127
37,59,0.02963,126,127
58,37,0.12598,126,127
50,37,0.026549,126,127
37,37,0.86207,126,127
50,50,0.87442,126,127
37,50,0.036199,126,127
37,50,0.10628,127,128
50,50,0.69388,127,128
59,59,0.40449,127,128
37,59,0.15054,127,128
50,59,0.32,127,128
59,37,0.08,127,128
37,37,0.5814,127,128
37,60,0.43421,127,128
50,50,0.70056,128,129
60,50,0.36066,128,129
37,60,0.30137,128,129
60,60,0.30189,128,129
50,59,0.27848,128,129
59,59,0.48175,128,129
37,59,0.03252,128,129
60,59,0.019417,128,129
59,37,0.5,128,129
37,37,0.55738,128,129
50,61,0.09901,129,130
59,61,0.17073,129,130
50,50,0.81081,129,130
60,50,0.27586,129,130
37,50,0.012121,129,130
59,37,0.56842,129,130
37,37,0.6455,129,130
50,50,0.92063,130,131
61,37,0.13333,130,131
50,37,0.0091324,130,131
37,37,0.87243,130,131
50,50,0.92973,131,132
37,50,0.0093023,131,132
37,37,0.91453,131,132
37,37,0.88496,132,133
50,50,0.83582,132,133
37,50,0.018182,132,133
50,62,0.1,132,133
50,50,0.90909,133,134
37,63,0.10596,133,134
50,63,0.12414,133,134
37,37,0.80734,133,134
50,37,0.009434,133,134
62,37,0.12613,133,134
50,37,0.010695,134,135
37,37,0.89552,134,135
50,50,0.86076,134,135
50,63,0.18543,134,135
63,63,0.65306,134,135
37,63,0.036364,134,135
50,50,0.86667,135,136
37,63,0.039474,135,136
50,63,0.081301,135,136
63,63,0.74138,135,136
50,64,0.18557,135,136
63,64,0.4,135,136
37,37,0.84211,135,136
50,37,0.024845,135,136
37,65,0.24074,136,137
50,63,0.05042,136,137
63,63,0.81967,136,137
64,63,0.041667,136,137
37,63,0.0125,136,137
50,50,0.78049,136,137
63,50,0.079365,136,137
64,50,0.36,136,137
50,37,0.015748,136,137
64,37,0.019231,136,137
37,37,0.79762,136,137
65,63,0.17778,137,138
63,63,0.68449,137,138
50,63,0.33508,137,138
37,63,0.010256,137,138
63,50,0.065217,137,138
50,50,0.45833,137,138
50,37,0.099379,137,138
37,37,0.87273,137,138
63,50,0.11111,138,139
50,50,0.65306,138,139
63,63,0.9205,138,139
50,63,0.027778,138,139
37,63,0.019139,138,139
37,37,0.95082,138,139
50,50,0.58537,139,140
63,50,0.058824,139,140
37,66,0.11881,139,140
63,63,0.93333,139,140
50,37,0.071429,139,140
37,37,0.91713,139,140
66,66,0.84211,140,141
50,63,0.013699,140,141
63,63,0.944,140,141
50,37,0.2439,140,141
37,37,0.8866,140,141
63,67,0.23171,141,142
37,67,0.21277,141,142
66,63,0.15625,141,142
63,63,0.82114,141,142
37,63,0.0089686,141,142
37,37,0.87879,141,142
63,63,0.89256,142,143
37,63,0.073733,142,143
67,67,0.71429,142,143
37,67,0.15484,142,143
37,37,0.82051,142,143
63,68,0.43478,143,144
67,68,0.020202,143,144
63,63,0.62963,143,144
37,63,0.21935,143,144
63,67,0.026549,143,144
67,67,0.7561,143,144
37,67,0.35152,143,144
63,63,0.88525,144,145
67,63,0.020725,144,145
68,68,0.58228,144,145
63,68,0.029851,144,145
67,68,0.18056,144,145
68,67,0.10345,144,145
67,67,0.81768,144,145
63,69,0.10101,145,146
68,69,0.08,145,146
68,67,0.48052,145,146
67,67,0.74346,145,146
63,63,0.85549,145,146
67,63,0.024845,145,146
69,67,0.11382,146,147
67,67,0.89868,146,147
63,67,0.010152,146,147
63,63,0.89535,146,147
67,67,0.90129,147,148
63,63,0.90503,147,148
67,63,0.0097561,148,149
63,63,0.875,148,149
67,67,0.89712,148,149
63,67,0.018692,148,149
67,67,0.93281,149,150
63,63,0.87006,149,150
67,67,0.90196,150,151
63,67,0.0092166,150,151
67,70,0.061069,150,151
67,63,0.0091743,150,151
63,63,0.87778,150,151
67,67,0.86531,151,152
63,67,0.0096154,151,152
70,63,0.020408,151,152
63,63,0.91892,151,152
67,70,0.15385,151,152
70,70,0.31579,151,152
67,67,0.9163,152,153
63,63,0.86,152,153
70,63,0.2314,152,153
63,63,0.92308,153,154
67,71,0.15,153,154
63,71,0.017241,153,154
67,67,0.85973,153,154
63,67,0.0092166,153,154
63,67,0.009009,154,155
67,67,0.89177,154,155
63,63,0.85455,154,155
71,63,0.15625,154,155
67,63,0.034934,154,155
67,67,0.84615,155,156
67,63,0.0078431,155,156
63,63,0.90119,155,156
67,72,0.13846,155,156
63,72,0.015625,155,156
67,67,0.73859,156,157
63,67,0.23664,156,157
67,63,0.034934,156,157
63,63,0.8,156,157
72,63,0.112,156,157
67,63,0.008547,157,158
63,63,0.89189,157,158
67,67,0.90535,157,158
63,67,0.034632,157,158
67,73,0.074627,157,158
67,67,0.91324,158,159
63,63,0.86916,158,159
67,63,0.035874,158,159
73,63,0.10526,158,159
67,67,0.91542,159,160
67,63,0.019139,159,160
63,63,0.9108,159,160
67,74,0.015152,160,161
63,74,0.38571,160,161
67,67,0.90722,160,161
63,63,0.76596,160,161
67,67,0.83636,161,162
67,63,0.055249,161,162
63,63,0.8503,161,162
74,74,0.68687,161,162
67,74,0.1118,161,162
63,74,0.095238,161,162
67,74,0.32895,162,163
74,74,0.68919,162,163
67,67,0.71028,162,163
67,63,0.0375,162,163
63,63,0.82955,162,163
63,75,0.16364,162,163
74,75,0.28889,162,163
74,67,0.43114,163,164
67,67,0.36066,163,164
63,67,0.011429,163,164
75,67,0.22018,163,164
74,74,0.64789,163,164
75,74,0.30952,163,164
67,63,0.062992,163,164
63,63,0.87778,163,164
67,67,0.73611,164,165
74,67,0.05042,164,165
63,67,0.013423,164,165
67,63,0.07362,164,165
63,63,0.82143,164,165
67,74,0.15094,164,165
74,74,0.83582,164,165
63,74,0.085366,164,165
67,74,0.16438,165,166
74,74,0.91925,165,166
67,63,0.013889,165,166
63,63,0.8589,165,166
67,67,0.71287,165,166
63,76,0.047619,165,166
74,76,0.025,165,166
74,67,0.08,166,167
67,67,0.6,166,167
76,67,0.22727,166,167
74,74,0.92571,166,167
67,74,0.12308,166,167
63,63,0.93103,166,167
67,67,0.56863,167,168
74,67,0.15789,167,168
63,67,0.039216,167,168
67,74,0.067227,167,168
74,74,0.89941,167,168
67,63,0.014706,167,168
74,63,0.010753,167,168
63,63,0.8984,167,168
67,63,0.024845,168,169
63,63,0.92308,168,169
67,67,0.5614,168,169
74,67,0.1374,168,169
63,67,0.013514,168,169
67,74,0.11594,168,169
74,74,0.86452,168,169
67,77,0.35714,168,169
74,77,0.079208,168,169
63,63,0.88043,169,170
77,63,0.037383,169,170
67,74,0.39716,169,170
74,74,0.75152,169,170
63,67,0.12414,169,170
67,67,0.42857,169,170
74,67,0.016393,169,170
74,77,0.23529,169,170
77,77,0.625,169,170
74,67,0.56322,170,171
67,67,0.44275,170,171
63,78,0.14894,170,171
67,78,0.036364,170,171
74,74,0.47482,170,171
67,74,0.3125,170,171
63,63,0.71038,170,171
74,63,0.032086,170,171
77,63,0.25806,170,171
74,63,0.097902,171,172
63,63,0.85864,171,172
67,67,0.77725,171,172
78,67,0.1037,171,172
74,67,0.34091,171,172
63,63,0.85246,172,173
67,63,0.0092593,172,173
63,67,0.018605,172,173
67,67,0.8871,172,173
63,79,0.041667,172,173
67,67,0.90244,173,174
79,67,0.031496,173,174
63,63,0.87861,173,174
67,63,0.019512,173,174
67,67,0.8843,174,175
67,63,0.018779,174,175
63,63,0.89535,174,175
67,80,0.10606,174,175
63,63,0.89503,175,176
80,63,0.12,175,176
67,67,0.93966,175,176
63,81,0.043956,175,176
67,67,0.90435,176,177
63,63,0.88043,176,177
67,63,0.0097087,176,177
63,81,0.096154,176,177
81,81,0.42857,176,177
67,63,0.018349,177,178
63,63,0.8866,177,178
67,67,0.86695,177,178
81,67,0.15504,177,178
63,82,0.021277,177,178
81,82,0.14286,177,178
67,83,0.081301,178,179
63,67,0.0089286,178,179
67,67,0.8954,178,179
82,67,0.048387,178,179
63,63,0.90732,178,179
67,63,0.0090909,178,179
83,63,0.037037,179,180
63,63,0.85854,179,180
67,67,0.85088,179,180
63,67,0.038278,179,180
83,84,0.3,179,180
67,84,0.17647,179,180
63,85,0.31148,180,181
63,67,0.01,180,181
67,67,0.92157,180,181
63,63,0.72381,180,181
67,63,0.028037,180,181
84,63,0.21311,180,181
85,67,0.10169,181,182
67,67,0.83673,181,182
85,63,0.13423,181,182
67,63,0.0088106,181,182
63,63,0.87764,181,182
67,86,0.096154,182,183
67,67,0.78022,182,183
63,67,0.037559,182,183
67,63,0.035874,182,183
63,63,0.89764,182,183
67,67,0.91018,183,184
63,67,0.0096154,183,184
86,87,0.12308,183,184
63,87,0.58696,183,184
63,63,0.63492,183,184
63,63,0.62,184,185
67,67,0.80723,184,185
63,67,0.027211,184,185
67,87,0.011173,184,185
87,87,0.77419,184,185
63,87,0.25,184,185
67,88,0.24742,184,185
63,87,0.034188,185,186
87,87,0.89266,185,186
88,87,0.021053,185,186
63,63,0.4898,185,186
87,63,0.036697,185,186
63,67,0.22047,185,186
67,67,0.8046,185,186
67,88,0.05,185,186
87,88,0.1203,185,186
88,88,0.35294,185,186
87,87,0.6875,186,187
63,87,0.033333,186,187
88,87,0.02381,186,187
63,67,0.16216,186,187
67,67,0.8254,186,187
87,88,0.33129,186,187
67,88,0.023121,186,187
88,88,0.62185,186,187
87,67,0.013889,187,188
67,67,0.92308,187,188
87,87,0.35714,187,188
87,88,0.31325,187,188
88,88,0.79602,187,188
67,89,0.11538,188,189
87,87,0.70588,188,189
88,87,0.015748,188,189
67,88,0.027907,188,189
88,88,0.91983,188,189
67,67,0.85714,188,189
87,67,0.039604,188,189
89,88,0.074074,189,190
88,88,0.9187,189,190
87,67,0.09901,189,190
67,67,0.88649,189,190
88,90,0.06015,190,191
88,88,0.92607,190,191
67,67,0.88649,190,191
67,91,0.021277,191,192
90,67,0.063158,191,192
88,67,0.0091324,191,192
67,67,0.85714,191,192
88,88,0.90535,191,192
90,92,0.22222,191,192
88,92,0.06015,191,192
91,88,0.05042,192,193
88,88,0.96104,192,193
67,67,0.87912,192,193
92,67,0.083333,192,193
88,88,0.90411,193,194
67,93,0.043011,193,194
67,67,0.89143,193,194
88,88,0.85294,194,195
93,88,0.038835,194,195
67,67,0.94675,194,195
88,67,0.010582,195,196
67,67,0.91329,195,196
88,88,0.86385,195,196
67,88,0.010152,195,196
67,94,0.045977,195,196
67,67,0.92135,196,197
88,67,0.019802,196,197
88,88,0.8821,196,197
94,88,0.033613,196,197
67,95,0.21212,197,198
88,95,0.15094,197,198
88,88,0.87611,197,198
67,67,0.88199,197,198
95,95,0.78431,198,199
88,95,0.047337,198,199
67,95,0.076336,198,199
95,67,0.037736,198,199
88,67,0.011561,198,199
67,67,0.84444,198,199
88,96,0.56774,198,199
88,88,0.6257,198,199
67,88,0.014184,198,199
95,95,0.65517,199,200
67,95,0.078652,199,200
96,95,0.425,199,200
88,95,0.021739,199,200
67,88,0.078947,199,200
96,88,0.014925,199,200
88,88,0.82278,199,200
67,67,0.76923,199,200
95,95,0.92105,200,201
88,95,0.029703,200,201
67,95,0.038961,200,201
88,88,0.76555,200,201
67,88,0.43478,200,201
88,88,0.88793,201,202
95,95,0.92444,201,202
88,95,0.025862,201,202
88,88,0.92523,202,203
95,95,0.93578,202,203
88,97,0.08,202,203
95,97,0.048,202,203
