node1,node2,weight,time1,time2
1,1,0.8648600000000001,58,59
5,1,0.05128200000000002,58,59
1,5,0.098592,58,59
1,5,0.09396,58,59
5,5,0.64865,58,59
1,1,0.67925,58,59
1,17,0.027027,58,59
1,17,0.46452,58,59
1,5,0.35226999999999997,59,60
5,5,0.67669,59,60
1,5,0.041957999999999995,59,60
1,17,0.07142899999999999,59,60
1,17,0.20740999999999998,59,60
17,17,0.73282,59,60
1,1,0.69444,59,60
5,1,0.019802,59,60
1,1,0.71429,59,60
17,1,0.10638,59,60
5,1,0.12155,60,61
17,1,0.36994,60,61
1,1,0.52349,60,61
5,5,0.7766,60,61
1,5,0.038462,60,61
1,5,0.20979,60,61
17,17,0.64286,60,61
1,17,0.017241,60,61
1,17,0.31068,60,61
1,1,0.7603300000000001,61,62
5,1,0.016064,61,62
17,1,0.44018999999999997,61,62
1,60,0.019417,61,62
5,60,0.10909,61,62
1,5,0.0098039,61,62
5,5,0.86256,61,62
17,5,0.05848,61,62
1,1,0.89123,62,63
60,1,0.09589,62,63
5,1,0.016194,62,63
1,5,0.007936499999999999,62,63
60,5,0.017699,62,63
5,5,0.8972,62,63
1,1,0.15,62,63
1,1,0.19277,63,64
1,1,0.39024000000000003,63,64
1,1,0.89313,63,64
5,5,0.9045200000000001,63,64
1,1,0.79365,64,65
1,1,0.06289299999999999,64,65
1,1,0.013072,64,65
1,1,0.91566,64,65
1,5,0.018182,64,65
5,5,0.92045,64,65
1,17,0.028571,64,65
5,17,0.18182,64,65
1,5,0.037736,65,66
5,5,0.88889,65,66
17,5,0.022989,65,66
1,1,0.7619,65,66
1,1,0.057471,65,66
5,1,0.091603,65,66
1,17,0.50515,65,66
17,17,0.32941,65,66
1,1,0.6702100000000001,65,66
1,1,0.042553,66,67
17,1,0.017544,66,67
1,1,0.7037,66,67
5,1,0.27971999999999997,66,67
1,1,0.7438,66,67
1,1,0.044444,66,67
5,5,0.69091,66,67
1,5,0.022727,66,67
5,17,0.03871,66,67
17,17,0.84967,66,67
1,17,0.16327,66,67
1,1,0.32787,67,68
17,1,0.12,67,68
1,1,0.40625,67,68
1,1,0.6580600000000001,67,68
5,1,0.032787000000000004,67,68
1,5,0.38532,67,68
5,5,0.39474000000000004,67,68
5,17,0.13333,67,68
17,17,0.86667,67,68
1,1,0.19512000000000002,68,69
1,1,0.81053,68,69
5,1,0.15278,68,69
1,5,0.039604,68,69
5,5,0.5090899999999999,68,69
5,17,0.070922,68,69
17,17,0.93,68,69
5,17,0.097561,69,70
17,17,0.9282299999999999,69,70
1,5,0.25175,69,70
5,5,0.40741,69,70
1,1,0.84264,69,70
17,1,0.010309,69,70
17,17,0.82857,70,71
5,17,0.19858,70,71
5,5,0.53846,70,71
1,5,0.037736,70,71
17,1,0.0199,70,71
1,1,0.93548,70,71
17,1,0.01005,71,72
1,1,0.9052600000000001,71,72
17,17,0.84,71,72
5,17,0.12613,71,72
5,31,0.28570999999999996,71,72
1,31,0.092593,71,72
17,17,0.92553,72,73
31,17,0.019048,72,73
1,1,0.8617,72,73
1,31,0.087719,72,73
31,31,0.625,72,73
17,1,0.010417000000000001,73,74
1,1,0.9326399999999999,73,74
17,17,0.76279,73,74
1,17,0.009259299999999998,73,74
31,17,0.28169,73,74
17,17,0.9067799999999999,74,75
1,35,0.054545,74,75
17,35,0.090226,74,75
1,1,0.94949,74,75
17,1,0.009049799999999998,74,75
17,17,0.80383,75,76
17,15,0.31724,75,76
35,15,0.28570999999999996,75,76
35,1,0.084034,75,76
1,1,0.9372,75,76
17,15,0.22471999999999998,76,77
15,15,0.4736800000000001,76,77
1,15,0.2199,76,77
17,17,0.8457100000000001,76,77
1,17,0.010638,76,77
15,1,0.034187999999999996,76,77
1,1,0.83505,76,77
15,15,0.71895,77,78
1,15,0.089744,77,78
17,36,0.4920600000000001,77,78
1,36,0.15152000000000002,77,78
15,1,0.027027,77,78
1,1,0.78146,77,78
15,17,0.28049,77,78
17,17,0.6087,77,78
36,17,0.33043,78,79
1,17,0.014925,78,79
17,17,0.56,78,79
15,1,0.037975,78,79
36,1,0.38806,78,79
1,1,0.61438,78,79
17,1,0.035503,78,79
15,15,0.78571,78,79
1,15,0.08589,78,79
17,15,0.21229,78,79
17,17,0.36893000000000004,79,80
1,17,0.18033,79,80
17,1,0.081633,79,80
1,1,0.79518,79,80
15,1,0.011364,79,80
17,15,0.4179100000000001,79,80
15,15,0.7391300000000001,79,80
17,15,0.11842000000000001,80,81
15,15,0.84,80,81
15,28,0.17808,80,81
17,1,0.16,80,81
1,1,0.8875700000000001,80,81
15,1,0.0089686,80,81
17,17,0.45455,80,81
15,28,0.056738,81,82
28,28,0.7027,81,82
1,28,0.035088,81,82
15,15,0.90517,81,82
28,15,0.015625,81,82
17,15,0.08064500000000001,81,82
1,1,0.9431799999999999,81,82
28,1,0.29786999999999997,82,83
15,1,0.025862,82,83
1,1,0.76847,82,83
28,15,0.015267,82,83
15,15,0.9189200000000001,82,83
1,15,0.0087719,83,84
15,15,0.8807299999999999,83,84
1,1,0.9180299999999999,83,84
15,1,0.034187999999999996,83,84
15,15,0.76577,84,85
1,15,0.11765,84,85
15,31,0.14815,84,85
1,31,0.09271499999999999,84,85
15,1,0.0097561,84,85
1,1,0.8506799999999999,84,85
1,62,0.13592,85,86
15,15,0.74419,85,86
15,1,0.06867000000000001,85,86
31,1,0.34247,85,86
1,1,0.75926,85,86
1,54,0.13846,86,87
62,15,0.14953,86,87
15,15,0.83168,86,87
15,1,0.019231,86,87
1,1,0.89381,86,87
54,15,0.084746,87,88
15,15,0.83654,87,88
1,15,0.0093458,87,88
1,1,0.89423,87,88
1,26,0.074766,88,89
15,15,0.9,88,89
1,15,0.028037,88,89
15,1,0.020305,88,89
1,1,0.86911,88,89
1,1,0.8837200000000001,89,90
15,34,0.083333,89,90
26,15,0.067797,89,90
15,15,0.88,89,90
1,15,0.009901,89,90
15,15,0.94737,90,91
1,1,0.88136,90,91
34,1,0.15686,90,91
15,15,0.9502299999999999,91,92
15,1,0.0199,91,92
1,1,0.86667,91,92
15,1,0.019802,92,93
1,1,0.9011,92,93
15,15,0.92727,92,93
1,1,0.8648600000000001,93,94
1,20,0.050847,93,94
15,20,0.17647000000000002,93,94
1,18,0.11110999999999999,93,94
15,18,0.031745999999999996,93,94
15,15,0.8720399999999999,93,94
1,1,0.7733300000000001,94,95
20,15,0.020408000000000003,94,95
15,15,0.83237,94,95
1,18,0.06015,94,95
18,18,0.42857,94,95
15,18,0.21277,94,95
1,20,0.35762,94,95
20,20,0.52381,94,95
15,20,0.050314,94,95
1,18,0.22695,95,96
15,18,0.10255999999999996,95,96
18,18,0.6612899999999999,95,96
15,15,0.7971,95,96
20,15,0.032257999999999995,95,96
1,1,0.5593199999999999,95,96
15,1,0.015038,95,96
20,1,0.33613000000000004,95,96
1,20,0.038095,95,96
15,20,0.033333,95,96
20,20,0.73585,95,96
18,15,0.05494500000000002,96,97
15,15,0.65854,96,97
1,15,0.025157,96,97
20,15,0.42466000000000004,96,97
1,1,0.64151,96,97
20,1,0.30108,96,97
18,18,0.8022600000000001,96,97
15,18,0.037736,96,97
1,18,0.19480999999999998,96,97
1,18,0.27746,97,98
18,18,0.76923,97,98
15,15,0.8778299999999999,97,98
1,15,0.15475999999999998,97,98
18,15,0.037037,97,98
18,18,0.89451,98,99
18,15,0.03252,98,99
15,15,0.9294600000000001,98,99
15,45,0.10853,99,100
18,15,0.0088106,99,100
15,15,0.8728799999999999,99,100
18,18,0.8837200000000001,99,100
15,18,0.026786,99,100
45,18,0.1129,100,101
15,18,0.043289999999999995,100,101
18,18,0.88584,100,101
15,15,0.9083,100,101
18,15,0.02765,100,101
18,18,0.93724,101,102
15,18,0.016878,101,102
18,15,0.008657999999999999,101,102
15,15,0.9083,101,102
18,7,0.02963,102,103
15,7,0.031495999999999996,102,103
18,18,0.92369,102,103
15,18,0.016597999999999998,102,103
15,15,0.9417,102,103
7,7,0.36,103,104
18,7,0.28049,103,104
15,7,0.013699000000000001,103,104
18,18,0.79476,103,104
7,15,0.054545,103,104
15,15,0.9126200000000001,103,104
7,15,0.45398999999999995,104,105
18,15,0.0087719,104,105
15,15,0.7623300000000001,104,105
18,18,0.8867,104,105
15,15,0.6413,105,106
15,18,0.051948,105,106
18,18,0.80583,105,106
15,7,0.56684,105,106
18,7,0.08642000000000001,105,106
15,7,0.42423999999999995,106,107
18,7,0.037736,106,107
7,7,0.72619,106,107
15,54,0.18462,106,107
15,18,0.048485,106,107
18,18,0.88679,106,107
54,18,0.054054,107,108
18,18,0.81517,107,108
7,7,0.86636,107,108
18,7,0.0092166,107,108
18,43,0.21488000000000002,107,108
18,18,0.9154200000000001,108,109
7,18,0.0096618,108,109
18,43,0.017544,108,109
43,43,0.58333,108,109
7,7,0.8959299999999999,108,109
43,7,0.11199999999999999,108,109
18,18,0.90355,109,110
7,18,0.009478700000000001,109,110
43,7,0.10435,109,110
7,7,0.86111,109,110
7,40,0.21538000000000002,109,110
18,5,0.2623,110,111
7,7,0.95455,110,111
18,18,0.73934,110,111
40,18,0.30769,110,111
7,18,0.027777999999999997,111,112
18,18,0.87736,111,112
5,5,0.6,111,112
7,5,0.013072,111,112
18,5,0.12080999999999999,111,112
7,7,0.9688899999999999,111,112
18,5,0.10778,112,113
5,5,0.67308,112,113
7,5,0.056817999999999994,112,113
18,18,0.85024,112,113
7,18,0.064815,112,113
5,7,0.032257999999999995,112,113
7,7,0.8469399999999999,112,113
5,7,0.27273000000000003,113,114
7,7,0.63158,113,114
18,18,0.87879,113,114
7,18,0.011236,113,114
5,5,0.66667,113,114
18,5,0.046512,113,114
7,5,0.078947,113,114
18,7,0.16438,113,114
7,7,0.28570999999999996,113,114
7,7,0.05128200000000002,114,115
18,7,0.13985999999999998,114,115
7,7,0.7912100000000001,114,115
7,5,0.18519000000000002,114,115
18,5,0.1383,114,115
5,5,0.7530899999999999,114,115
7,7,0.73214,114,115
5,7,0.035713999999999996,114,115
18,18,0.80488,114,115
7,18,0.053571,114,115
5,5,0.90256,115,116
7,5,0.16552,115,116
7,18,0.021053,115,116
18,18,0.72414,115,116
7,7,0.61039,115,116
7,7,0.40268000000000004,115,116
18,7,0.19429000000000002,115,116
5,5,0.52941,116,117
5,7,0.019704,116,117
18,7,0.013513999999999998,116,117
7,7,0.88889,116,117
5,18,0.51546,116,117
18,18,0.5755399999999999,116,117
7,18,0.020202,116,117
5,5,0.42991,117,118
18,5,0.46061,117,118
7,18,0.073171,117,118
18,18,0.69677,117,118
5,7,0.072464,117,118
7,7,0.8195100000000001,117,118
5,7,0.089888,118,119
7,7,0.8803799999999999,118,119
5,18,0.5444399999999999,118,119
18,18,0.68235,118,119
18,18,0.85854,119,120
7,7,0.90435,119,120
18,7,0.094828,119,120
18,18,0.9081100000000001,120,121
18,37,0.10853,120,121
7,37,0.14103,120,121
7,7,0.84545,120,121
7,10,0.20833000000000002,120,121
18,18,0.88,121,122
10,18,0.11215,121,122
18,7,0.049261,121,122
37,7,0.4489800000000001,121,122
7,7,0.62559,121,122
7,10,0.29457,121,122
10,10,0.41508999999999996,121,122
7,10,0.17265999999999998,122,123
10,10,0.38595999999999997,122,123
18,7,0.031414,122,123
7,7,0.83105,122,123
10,7,0.058394000000000015,122,123
18,18,0.8176800000000001,122,123
10,18,0.22046999999999997,122,123
10,18,0.053571,123,124
18,18,0.8791200000000001,123,124
10,10,0.77551,123,124
18,10,0.016807,123,124
10,7,0.015038,123,124
7,7,0.8826299999999999,123,124
18,7,0.019704,123,124
18,7,0.022989,124,125
7,7,0.77949,124,125
18,18,0.76471,124,125
10,18,0.34043,124,125
7,18,0.0088889,124,125
7,5,0.36364,124,125
18,5,0.4433,125,126
5,5,0.45545,125,126
7,7,0.94253,125,126
18,61,0.15504,125,126
18,18,0.65537,125,126
7,7,0.8342200000000001,126,127
61,7,0.21429,126,127
18,7,0.0125,126,127
5,18,0.030769,126,127
18,18,0.7964600000000001,126,127
5,5,0.84393,126,127
7,5,0.021858000000000002,126,127
18,5,0.089744,126,127
7,5,0.06666699999999999,127,128
18,5,0.09816,127,128
5,5,0.8835,127,128
7,7,0.87179,127,128
18,7,0.040541,127,128
18,18,0.75556,127,128
7,7,0.70707,128,129
18,7,0.41428999999999994,128,129
7,58,0.19047999999999998,128,129
5,5,0.91228,128,129
7,5,0.065728,128,129
18,5,0.012903,128,129
7,5,0.009009,129,130
58,5,0.062015999999999995,129,130
5,5,0.90295,129,130
7,7,0.9082600000000001,129,130
58,7,0.032,129,130
5,7,0.0085837,129,130
5,5,0.9115,130,131
5,7,0.028301999999999997,130,131
7,7,0.78846,130,131
5,26,0.038217,130,131
7,26,0.39216,130,131
5,7,0.020305,131,132
7,7,0.9071,131,132
5,5,0.86829,131,132
26,5,0.08823500000000001,131,132
5,26,0.013423,131,132
7,26,0.074074,131,132
26,26,0.75,131,132
5,56,0.089286,131,132
5,5,0.67943,132,133
26,5,0.43137,132,133
7,55,0.1165,132,133
26,55,0.10909,132,133
5,4,0.2434800000000001,132,133
56,4,0.18182,132,133
7,7,0.8172,132,133
5,7,0.010309,132,133
56,7,0.059405999999999994,132,133
4,7,0.025315999999999998,133,134
7,7,0.75949,133,134
5,5,0.7400899999999999,133,134
55,5,0.13953,133,134
4,5,0.015038,133,134
7,5,0.056603999999999995,133,134
5,4,0.10056,133,134
4,4,0.32941,133,134
7,4,0.28049,133,134
7,4,0.34783000000000003,134,135
4,4,0.75449,134,135
7,5,0.15819,134,135
5,5,0.80519,134,135
7,7,0.36841999999999997,134,135
4,4,0.81106,135,136
5,4,0.077253,135,136
7,4,0.15152000000000002,135,136
4,5,0.020101,135,136
5,5,0.8093,135,136
7,5,0.052632000000000005,135,136
4,5,0.063348,136,137
5,5,0.80788,136,137
4,4,0.8558600000000001,136,137
5,14,0.21239,136,137
4,4,0.9178700000000001,137,138
14,4,0.051724,137,138
5,14,0.049587,137,138
14,14,0.58065,137,138
5,5,0.89623,137,138
4,5,0.028169,137,138
4,5,0.028707999999999997,138,139
5,5,0.9116299999999999,138,139
4,4,0.83636,138,139
14,4,0.23704,138,139
5,5,0.9767399999999999,139,140
4,4,0.9339200000000001,139,140
5,1,0.19672,140,141
5,5,0.87805,140,141
5,4,0.0095694,140,141
4,4,0.9142899999999999,140,141
1,4,0.06837599999999999,141,142
4,4,0.86275,141,142
5,5,0.9479200000000001,141,142
1,1,0.54545,141,142
5,1,0.051724,141,142
4,64,0.14414000000000002,141,142
5,5,0.7529399999999999,142,143
4,4,0.5298,142,143
64,4,0.2069,142,143
5,8,0.41727,142,143
64,8,0.18519000000000002,142,143
4,1,0.5957399999999999,142,143
5,1,0.011111,142,143
1,1,0.38461999999999996,142,143
5,5,0.58929,143,144
1,5,0.016393,143,144
5,1,0.07142899999999999,143,144
4,1,0.042553,143,144
1,1,0.8988799999999999,143,144
5,8,0.29348,143,144
4,8,0.43312,143,144
8,8,0.54902,143,144
1,8,0.022346,144,145
8,8,0.7487199999999999,144,145
1,38,0.25926,144,145
8,16,0.16667,144,145
5,1,0.50685,144,145
1,1,0.64356,144,145
38,38,0.78261,145,146
16,1,0.13675,145,146
1,1,0.89302,145,146
8,8,0.91525,145,146
38,8,0.037736,145,146
38,8,0.16822,146,147
8,8,0.82105,146,147
1,1,0.94286,146,147
8,48,0.04,147,148
8,8,0.9052600000000001,147,148
8,1,0.02,147,148
1,1,0.89756,147,148
8,8,0.91304,148,149
1,42,0.12844,148,149
48,1,0.045977,148,149
1,1,0.8342200000000001,148,149
1,1,0.8046,149,150
8,8,0.7941199999999999,149,150
42,8,0.11765,149,150
1,8,0.010152,149,150
1,8,0.042781,150,151
8,8,0.7904800000000001,150,151
8,11,0.27692,150,151
1,1,0.8333299999999999,150,151
8,50,0.039216,151,152
11,50,0.18182,151,152
8,8,0.86154,151,152
1,8,0.010638,151,152
11,1,0.019048,151,152
1,1,0.85393,151,152
50,1,0.047059,152,153
1,1,0.84524,152,153
8,8,0.93814,152,153
1,8,0.01087,152,153
8,8,0.93684,153,154
1,1,0.95,153,154
1,1,0.9487200000000001,154,155
8,8,0.92222,154,155
8,8,0.89266,155,156
1,1,0.9102600000000001,155,156
8,1,0.011299,156,157
1,1,0.8433700000000001,156,157
8,8,0.93785,156,157
1,10,0.041237,157,158
1,1,0.85561,157,158
8,8,0.91489,157,158
10,10,0.36364,158,159
